index,alcoholName,normalizedName,foodPairing,sweetness,sourness,freshness,body,degree,alcoholType,keywords,volume,priceValue,ingredients,description,imageUrl
621,해창 생 막걸리 12도,해창생막걸리12도,꼬막 무침 등과 잘 어울린다.,1,1,2,4,12,탁주,,900ml,10000,"햅쌀, 찹쌀, 물, 누룩","땅끝마을 해남에서 빚어지는 해창막걸리는 은근하면서 투박하다. 막걸리는 쌀과 누룩과 물을 섞어 빚은, 한민족의 고유한 술이다. 막 걸러내서 막걸리 인 것인데, 금방 걸러냈다는 뜻과 성글게 걸러냈다는 뜻이 함께 담겨있다. 막걸리에 김치 한 입, 이것이 바로 한국을 대표하는 맛의 한 가지다. 그 맛에 가장 가까운 막걸리가 바로 해창 주조장의 막걸리다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551498-%ED%95%B4%EC%B0%BD%20%EC%83%9D%20%EB%A7%89%EA%B1%B8%EB%A6%AC%2012%EB%8F%84_main.jpg
622,해창 생막걸리 6도,해창생막걸리6도,간재미 찜과 잘 어울린다.,1,1,3,4,6,탁주,,900ml,3000,"햅쌀, 찹쌀, 물, 누룩","땅끝마을 해남에서 빚어지는 해창막걸리는 은근하면서 투박하다. 막걸리는 쌀과 누룩과 물을 섞어 빚은, 한민족의 고유한 술이다. 막 걸러내서 막걸리 인 것인데, 금방 걸러냈다는 뜻과 성글게 걸러냈다는 뜻이 함께 담겨있다. 막걸리에 김치 한 입, 이것이 바로 한국을 대표하는 맛의 한 가지다. 그 맛에 가장 가까운 막걸리가 바로 해창 주조장의 막걸리다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551500-%ED%95%B4%EC%B0%BD%20%EC%83%9D%EB%A7%89%EA%B1%B8%EB%A6%AC%206%EB%8F%84_main.jpg
623,해창 생막걸리 9도,해창생막걸리9도,전복구이랑 잘 어울린다.,1,1,2,4,9,탁주,,900ml,6000,"햅쌀, 찹쌀, 물, 누룩","땅끝마을 해남에서 빚어지는 해창막걸리는 은근하면서 투박하다. 막걸리는 쌀과 누룩과 물을 섞어 빚은, 한민족의 고유한 술이다. 막 걸러내서 막걸리 인 것인데, 금방 걸러냈다는 뜻과 성글게 걸러냈다는 뜻이 함께 담겨있다. 막걸리에 김치 한 입, 이것이 바로 한국을 대표하는 맛의 한 가지다. 그 맛에 가장 가까운 막걸리가 바로 해창 주조장의 막걸리다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551499-%ED%95%B4%EC%B0%BD%20%EC%83%9D%EB%A7%89%EA%B1%B8%EB%A6%AC%209%EB%8F%84_main.jpg
624,해파랑,해파랑,전체적으로 단맛과 고소한 맛이 주를 이루고 산미가 적어 삼계탕과 함께 먹으면 좋다.,3,1,1,3,13,약주,,375ml,10000,"쌀(국내산), 해방풍(국내산), 계량누룩, 젖산, 이소말토올리고당, 정제수","해파랑'은 대게의 고장으로 알려진 경북 영덕에 위치한 영덕주조에서 지역 특산물인 해방풍을 첨가하여 빚은 약주이다. 영덕 앞 바다에 떠오르는 태양빛을 닮은 색에 단맛과 신맛이 조화를 이루고 있다. 제조사 영덕주조는 대한민국 우리술 품평회에서 다양한 제품으로 우수한 성적을 거둔 곳으로 막걸리, 약주, 증류주 등 기능성재료를 활용하여 제품의 맛과 더불어 건강까지도 챙길 수 있는 술을 빚어내고 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804445-%ED%95%B4%ED%8C%8C%EB%9E%91_main.jpg
625,햇찹쌀이 하늘수,햇찹쌀이하늘수,"또한 장흥의 특산물인 키조개무침, 키조개전/ 장흥 한우 삼합구이 등과 같이 마시는 것도 권해 드린다.",3,3,3,3,6,탁주,,500ml,1100,"쌀(국내산), 찹쌀(국내산), 전통누룩, 정제수","전라남도 장흥군 안양면에 위치한 안양주조에서 빚은 안양 동동주는 전통누룩과 직접 재배한 쌀과 찹쌀을 원료로 만들었다. 부드러운 맛과 함께 옛 동동주를 떠오르게 하는 투박함이 매력적인 술이다. 직접 농사지은 친환경 쌀과 찹쌀을 주원료로 사용하며 저온 장기발효를 한 다음, 다시 한 번 저온숙성을 시킨 막걸리로 부드러우면서 감칠맛이 나고 깔끔한 맛이 나면서도, 저온숙성 과정을 한 번 더 거치면서 자연으로 발생된 탄산이 많아 톡 쏘는 맛과 청량감이 좋아 젊은 층의 선호도가 좋은 막걸리다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040754-%ED%96%87%EC%B0%B9%EC%8C%80%EC%9D%B4%20%ED%95%98%EB%8A%98%EC%88%98_main.jpg
626,행운 막걸리,행운막걸리,돼지김치볶음이나 불고기와 잘 어울리다.,3,1,1,4,6,탁주,,750ml,1100,"쌀(국내산), 소맥분(미국산), 전분당, 정제수, 정제효소, 종국, 효모, 젖산, 아스파탐","행운막걸리는 성포양조장의 대표 제품이다. 무엇보다도 깔끔한 맛을 자랑하는데 인위적으로 탄산을 주입하지 않았지만 발효과정에서 자연스럽게 청량감을 느낄 수 있다. 고소하고 진한 감칠맛을 느껴지는 술이다. 논두렁에 앉아 이마의 땀을 훑어 내고 손가락으로 잔을 휘휘 저어 마시는 술, 오래된 친구와 회포를 풀 때 어울릴듯한 깊지만 가식 없는 편안한 맛을 자아내는 막걸리다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040769-%ED%96%89%EC%9A%B4%20%EB%A7%89%EA%B1%B8%EB%A6%AC_main.jpg
627,행운주,행운주,일반 약주에 비해 도수(11%)가 낮아 저녁 식사자리에서 약간 매운 음식과 함께 하기 좋은 술이다.,2,2,2,2,12,청주,,750ml,9000,"백미(국내산), 밀누룩(국내산), 정제수, 종국, 효모, 아스파탐","행운주는 막걸리만을 빚어온 막걸리 양조명가 성포양조장에서 빚은 청주이다. 거제도에서 재배한 친환경쌀과 우리밀을 이용하여 빚었다. 2015년 농촌융복합사업으로 선정된 성포양조장이 공장을 신축하면서 청주를 생산할 수 있는 설비를 증축하며 만들어진 거제 특산주이다. 단맛과 산미, 끝맛의 쌉싸름함이 조화로운 술로 저렴한 제품가격에 비해 만족감은 매우 큰 제품이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040768-%ED%96%89%EC%9A%B4%EC%A3%BC_main.jpg
628,향수 우리밀 막걸리,향수우리밀막걸리,"묵직한 막걸리인 만큼 식감이 가벼운 도토리묵, 겉절이, 나물 등과 잘 어울린다.",2,3,3,5,9,탁주,,700ml,7900,"우리밀, 누룩, 정제수, 무감미료",향수 우리밀 막걸리는 충북 옥천을 대표하는 막걸리로 알코올 도수 9도로 충북에서 자란 금강밀로 생산하고 있다. 1930년대 증조부 때부터 옥천에서 술을 빚고 있는 '이원양조장'은 80여 년에 걸쳐 4대째 술을 빚고 있다. 1963년까지 국내산 밀로만 빚던 이원양조장의 막걸리를 복원하여 '향수'이라는 제품으로 출시 되었다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681183-%ED%96%A5%EC%88%98%20%EC%9A%B0%EB%A6%AC%EB%B0%80%20%EB%A7%89%EA%B1%B8%EB%A6%AC_main.jpg
629,허니문와인,허니문와인,"또한, 오일리한 알리오올리오, 감바스, 불고기, 치킨, 치즈구이와 잘 어울린다.",4,2,2,2,10,기타주류,,375ml / 500ml,35000,"벌꿀, 정제수, 효모, 진피, 젖산","아이비영농조합의 '허니문와인'은 당도는 스위트와인보다 낮고 달콤한 맛을 자아낸다. 달빛을 닮은 빛깔과 은은한 달콤함, 산뜻한 꽃향과 과실향이 입안에 퍼지며, 부드러운 산미로 깔끔한 마무리와 인상적인 풍미를 선사하는 아이스와인이다. 물 맑고 공기 좋은 천혜의 자연이 살아있는 친환경 농업 특구인 양평에 자리를 잡은 아이비영농조합은 경기도지사 G마크와 미국 FDA 인증으로 검증된 국내 최고 품질의 프리미엄 100% 순수 꽃꿀을 재배하고 있다. 허니문와인의 주재료인 벌꿀은 바로 아이비영농조합의 프리미엄 벌꿀로만 만들어진다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804419-%ED%97%88%EB%8B%88%EB%AC%B8%EC%99%80%EC%9D%B8_main.png
630,허니비와인,허니비와인,,3,1,1,4,8,기타 주류,,375ml / 500ml,35000,"벌꿀, 정제수 효모, 진피, 젖산","벌꿀은 자연에서 발견할 수 있는 유일한 농축된 당분으로, 포도당과 과당이 주성분을 이루고 있다. 포도당과 과당이 혼합된 벌꿀에 적당한 농도로 물을 첨가해 희석하면 자연적으로 발효가 진행된다. 외국에서는 고대부터 이러한 벌꿀로 발효주를 제조하여 즐겼던 것으로 추정된다. 특히 벌꿀발효주는 신화 속의 술로 전해지고 있는데, 북유럽 게르만족의 북구신화에서 이러한 벌꿀발효주에 대한 이야기가 전해져 내려온다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5687174-%ED%97%88%EB%8B%88%EB%B9%84%EC%99%80%EC%9D%B8_main.jpg
631,호담 300ml,호담300ml,닭백숙과 잘 어울린다.,0,0,0,0,20,리큐르,삼(蔘)류,300ml,18000,"산양산삼, 정제수, 주정","호담 300ml'은 경기도 청정지역의 5년근 산양산삼으로 재조하여 1뿌리가 통째로 들어있는 프리미엄 리큐르이다. '대농바이오 우리산삼'의 50여 조합원이 200만평 면적에서 직접 재배한 산양산삼과 국내산쌀을 사용하여 빚은 술이다. 제조사 '대농바이오우리산삼'은 2011년부터 3년 연속 경기도 대표술로 선정됨과 동시에 2014년, 2015년 대한민국 우리술품평회 약주청주 부문에서 대상, 2014년 리큐르 부문에서 장려상을 수상한 제품을 생산하는 최고의 제품력을 가지고 있는 곳이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595330-%ED%98%B8%EB%8B%B4%20300ml_main.jpg
632,호담 산양산삼 막걸리,호담산양산삼막걸리,김치전과 잘 어울린다.,1,3,3,1,6,탁주,,750ml,16000,"쌀(경기미), 입국, 산양산삼, 정제수, 아스파탐","호담 산양산삼 막걸리를 생산하고 있는 '대농바이오우리산삼'은 산삼을 활용한 우수한 제품을 출시하고 있다. 50여 조합원이 200만평 면적에서 직접 재배한 산양산삼과 국내산 쌀을 사용하여 빚은 술로 2011년부터 3년 연속 경기도 대표술로 선정됨과 동시에 2014년, 2015년 대한민국 우리술품평회 약주청주 부문에서 2년 연속 대상을 수상하였으며 2017년에는 호담 산양산삼 막걸리로 영예의 대통령상을 수상한 전통주의 명가이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681148-%ED%98%B8%EB%8B%B4%20%EC%82%B0%EC%96%91%EC%82%B0%EC%82%BC%20%EB%A7%89%EA%B1%B8%EB%A6%AC_main.jpg
633,호담 산양산삼주,호담산양산삼주,백설기 등과 같은 떡과 잘 어울린다.,1,1,1,3,13,약주,,375ml,4000,"산양산삼, 정제주, 주정","호담산양산삼'은 경기도 청정지역의 5년근 산양산삼을 직접 갈아 넣은 프리미엄 약주이다. '대농바이오 우리산삼'의 50여 조합원이 200만평 면적에서 직접 재배한 산양산삼과 국내산쌀을 사용하여 빚은 술로 2011년부터 3년 연속 경기도 대표술로 선정됨과 동시에 2014년, 2015년 대한민국 우리술품평회 약주청주 부문에서 2년 연속 대상을 수상하며 큰 영예를 안은 제품이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595328-%ED%98%B8%EB%8B%B4%20%EC%82%B0%EC%96%91%EC%82%B0%EC%82%BC%EC%A3%BC_main.jpg
634,호땅,호땅,"땅콩, 호두 등 견과류와 편하게 마시기 좋은 술이다.",3,1,2,4,6,기타주류,,750ml,2700,"쌀(국내산), 국, 효모, 정제수, 땅콩(국내산)",호땅은 진한 호두향과 고소한 땅콩의 풍미가 가득한 술이다. 한국인이 좋아하는 고소한 맛을 술로 재현하고자 땅콩과 함께 호두향을 더해 담백하고 부드러운 맛이 일품인 술로 탄생하였다. 주세법상 땅콩이 첨가되면서 막걸리가 아닌 기타주류로 분리되지만 땅콩맛 막걸리로 소비자의 사랑을 듬뿍 받고 있는 제품이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6036285-%ED%98%B8%EB%95%85_main.jpg
635,호랑이 생 막걸리,호랑이생막걸리,탄산에 의한 청량감은 강하지 않지만 맛이 진해 너무 가벼운 음식보다는 탕수육과 같이 중국음식과 잘 어울린다.,4,1,2,2,6,탁주,,750ml,2200,"쌀, 정제수, 국, 효모, 젖산 등",한국의 상징적 동물인 호랑이가 눈을 부릅뜨고 전통주의 위상을 지키겠다는 의미를 담아 만든 호랑이 생 막걸리. 막걸리의 명문 배혜정도가에서 태어난 호랑이 막걸리는 전통주가 가진 그 자체의 강한 카리스마와 담담하고 고운 맛을 뿜어내는 프리미엄 막걸리다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551497-%ED%98%B8%EB%9E%91%EC%9D%B4%20%EC%83%9D%20%EB%A7%89%EA%B1%B8%EB%A6%AC_main.jpg
636,호모루덴스,호모루덴스,돼지 목살 숯불 구이와 잘 어울린다.,1,2,2,4,12,탁주,,500ml,12000,"쌀, 누룩, 정제수",강원도 홍천에 위치한 산수양조장에서 2015년에 출시한 '호모루덴스'는 '유희의 인간'을 뜻한다. 인간의 본질은 유희라는데 한마디로 호모루덴스 탁주는 다양한 인간의 창조활동에 기여하고자 빚은 술이라고 한다. 강원도 맑은 공기와 물로 생산된 햅쌀과 지하암반수를 원료로 빚은 드라이한 맛의 프리미엄 탁주이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681222-%ED%98%B8%EB%AA%A8%EB%A3%A8%EB%8D%B4%EC%8A%A4_main.jpg
637,혼디주,혼디주,제주도 흑돼지 구이와 즐긴다면 기름진 부분을 잘 잡아줄 것으로 보인다.,4,3,3,2,12,과실주,"가성비, 선물, 홈술",330ml,8000,"감귤(제주산)100%, 정제수, 백설탕, 구연산, 무수아황산","제주어로 '함께, 같이'라는 뜻이 담긴 혼디주. 열을 가한 농축액이 아니라 착즙한감귤즙을 그대로 발효시켜 상큼한 맛과 향을 느낄 수 있다. 특히, 서귀포 감귤연구소에서 개발하여 특허를 받은 감귤효모를 사용하여 발효를 하였고 누룩을 사용하지 않아 발효에서 나는 특유의 냄새가 없고 감귤의 산뜻한 풍미를 느낄 수 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804508-%ED%98%BC%EB%94%94%EC%A3%BC_main.jpg
638,홍로,홍로,"처음에 적응되지 않은 맛으로 접근이 어렵다면 얼음과 탄산수, 거기에 레몬을 넣어 마셔도 충분히 이 술의 매력은 즐길 수 있다.",0,0,0,0,45,증류주,,500ml,50000,"백련, 찹쌀, 멥쌀, 누룩, 자초",홍로는 설련주로 식품명인 제 74호로 지정된 곽우선 명인이 설련주와 붉은빛이 도는 자초를 증류하여 빚은 증류주이다. 진흙에서 피어도 깨끗한 백련처럼 세상을 살고자 했던 조상의 뜻을 잊지 않기 위해 백련꽃으로 술을 빚어 대대로 제사와 혼례에 마시던 술이다. 직접 빚은 전통누룩을 이용하여 밑술과 두 차례의 덧술로 정성껏 빚은 삼양주이다. 은은한 백련꽃 향이 살아있는 명술이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040752-%ED%99%8D%EB%A1%9C_main.jpg
639,홍매반개주,홍매반개주,차돌박이 숙주볶음이나 삼겹살 구이와 잘 어울린다.,3,4,2,3,15,약주,,500ml,40000,"포천쌀, 국산누룩, 국산팥",홍매반개주는 팥이 들어간 삼양주 약주이다. 창경궁에 500년된 홍매화가 반쯤 피었을 때의 빛깔과 같다고 해서 이름 붙여진 술로 달콤함과 팥 특유의 알싸함을 느낄 수 있는 술이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743402-%ED%99%8D%EB%A7%A4%EB%B0%98%EA%B0%9C%EC%A3%BC_main.png
640,홍삼 인삼주,홍삼인삼주,바디감과 목넘김이 가볍지만 도수가 높아 특히 찌개종류와 다 잘 어울린다.,1,0,0,4,38,일반증류주,,750ml,70000,"쌀, 정제주정, 인삼침출액, 홍삼농축액, 고과당 등",홍삼 인삼주는 4년 이상 아침기운과 맑은 바람을 맞고 자란 인삼을 넣어 그 긴 기다림의 시간을 우리 술에 그대로 녹여 낸 술이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551487-%ED%99%8D%EC%82%BC%20%EC%9D%B8%EC%82%BC%EC%A3%BC_main.jpg
641,홍삼 진심 인삼주 1set,홍삼진심인삼주1set,바디감과 목넘김이 가벼워 부대찌개랑 잘 어울린다.,1,0,0,3,19,일반증류주,,375ml,7000,"쌀, 정제주정, 인삼침출액, 홍삼농축액, 고과당 등",진심 홍삼인삼주는 4년 이상 아침기운과 맑은 바람을 맞고 자란 인삼을 넣어 그 긴 기다림의 시간을 우리 술에 그대로 녹여 낸 술이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551488-%ED%99%8D%EC%82%BC%20%EC%A7%84%EC%8B%AC%20%EC%9D%B8%EC%82%BC%EC%A3%BC%201set_main.jpg
